text,label
갱년기에 접어들면서 나 자신이 하찮게 느껴지고 불안감에 다른 사람들을 믿지 못하게 됐어.,0
이번에 건강 검진을 받았는데 큰 문제는 없다고 하네.,1
내 주변 사람들은 내가 싫어하는 걸 강요하지 않아.,1
친했던 애들이 나에게 등을 돌려서 심정이 우울해.,0
병 때문에 가게를 팔았는데 가게를 사겠다고 가계약까지 한 사람이 계속 전화를 안 받아.,0
결혼하니까 마음이 편안하네.,1
내 또래 친구들은 즐길 걸 다 즐기고 사는데 나만 그러질 못해. 너무 질투가 나.,0
최근 아내와 이혼을 했는데 자식들 모두 내 잘못이래. 내 편은 없어.,0
친한 친구에게 상담을 받았어.,1
드디어 남자 친구가 생겼어. 나이 사십 되기 전에 결혼할 수 있을 것 같다는 생각이 들어.,1
나는 아주 신뢰하는 친구들이 몇 명 있어.,1
오늘 괴롭힘 당하다가 더이상 못참겠어서 나도 맞대응했는데 진짜 통쾌했어.,1
몸은 허약해도 친구들이 있어서 다행이야.,1
얼마 전에 취업했어. 근데 나는 음악을 전공했는데 전혀 무관한 직업을 갖게 됐어.,0
일을 그만두고 아내랑 집에서 쉬니 시간 여유가 나니까 편하고 참 좋아.,1
초등학교때 짝이였던 동료가 다른 친구들과 내 험담을 하는걸 들었어. 요즘에는 내가 얘기를 걸어도 받아주지도 않아.,0
내가 아무래도 벌을 받아서 이모양 이 꼴로 살고 있나 봐.,0
내가 돈을 못 버니까 우리 애들이 나를 무시하는 것 같아. 너무 슬프고 속상해.,0
요즘은 자고 일어나면 개운하고 기분도 상쾌해,1
요즘 장이 아파서 오늘 병원에 갔다 왔어.,1
취업에 여러 번 낙방하고 나니까 직장에 들어간다는 것이 구역질이 나는 것 같아.,0
혼자였을 때보다 둘이 되고 나니 좋은 점이 많아. 결혼 생활은 생각했던 것보다 더 만족스러워.,1
은퇴하면 마냥 좋을 줄만 알았는데 이렇게 무료한 삶이라니.,0
나는 정말로 좋은 부모님 밑에서 자란 것 같아.,1
이제까지 진짜 힘들었는데 우리 선생님께 이번에 말씀 드리니까 언제든지 고민 들어주시겠대.,1
오후 출근이라 늦잠 잘 수 있어서 너무 좋았어.,1
내가 어제 학교에서 동무들을 장난쳤는데 몇몇 동무들은 그걸 보고만 있었어.,1
어릴 적 친구가 결국 병을 이기지 못하고 죽었대.,0
적은 나이는 아니지만 가족들과 같이 해외여행을 자유롭게 할 수 있는 게 정말 행복해.,1
난 몸에 안 좋은 거 안 하면서 건강 챙기는데 이런 모습이 되게 바람직하다고 생각해.,1
내 남자친구는 나만 사랑해.,1
요새 헬스장을 꾸준히 다녔더니 체력이 증진된 것 같아 대학생 시절로 돌아간 것 같아서 너무 신이나.,1
휴 정말 다행이지 뭐야.,1
남자친구가 생겼는데 엄마가 눈치챌까 봐 걱정돼.,0
나를 믿고 도와준 직장 동료들 덕분에 일을 수월하게 끝낼 수 있었어. 행복해서 날아갈 것 같아.,1
내일 컴퓨터 자격증 시험 꼭 합격할 거 같아.,1
회사 체육대회에서 좋은 일이 있었어!,1
자식들이 은퇴 설계 때문에 타박해서 속상해.,0
나이가 들어도 돈이 많아서 정말 좋다.,1
일도 못하는 사장 아들이 나보다 월급을 많이 받는다는 사실을 알았어. 환멸이 나네.,0
어떤 친구를 내가 많이 괴롭혔는데 나를 경찰에 신고하겠다고 해서 당황했어.,0
아들이 자기 일에 상관하지 말래.,0
도저히 결혼하는 게 자신이 없어. 그냥 혼자 살아야 할 것 같아.,0
가족들끼리 계속 싸우고 불화가 계속돼서 너무 슬퍼.,0
아무래도 마감 시간 내에 일을 다 끝내지 못할 것 같아서 불안해.,0
남자친구가 너무 좋아. 신나!,1
드디어 친구들이 나를 오해하지 않아서 정말 행복해!,1
우리 언니지만 정말 대단해. 아나운서 공채에 합격을 했어.,1
사람들이 혹시라도 내 애인에 관해 물어보면 난 당당하게 대답할 자신이 없어.,0
드디어 내 분야에서 최고의 전문가로 많은 사람들에게 인정받게 됐어.,1
전에 하던 일과 달리 지금은 내 적성에 맞아서 훨씬 수월하고 편안하게 느껴지네.,1
나도 잘할 수 있는데 아무 말 없이 나만 팀에서 빠졌어.,0
다리에 깁스한 아들을 아들의 친구들이 많이 도와준다고 하니 안심이야.,1
아내와 내가 싸우면 꼭 처남이 중간에 싸움에 끼어들어.,0
나만 아직도 취업을 못했어. 다른 취업 준비생들이랑 경쟁하는 것도 지치고 힘들어.,0
내가 좀 더 배웠으면 지금 이렇게 살진 않을 텐데.,0
명성이 좋은 기업이라서 복지도 잘 되어 있을 것 같아. 신뢰감이 들어.,1
직원 한 사람이 날 사랑한다고 고백을 하지 뭐야,0
이번 주에 친한 친구의 생일이 있어서 서프라이즈 파티를 열어주고 싶어.,1
다른 회사에서 스카우트 제의를 받았어. 고민이 되면서도 한편으로는 기쁘네.,1
친구에게 돈을 빌려준 지 벌써 일 년인데 아직도 받지 못했어.,0
신체 질환 때문에 취업하는데 지장이 생겨서 스트레스받아.,0
나는 인복이 많은 사람인가 봐.,1
이번에 건강검진 결과가 나왔는데 아주 건강해!,1
내가 맡은 프로젝트가 좋은 평가를 받아서 과장으로 승진이 되었어! 정말 기뻐.,1
경제활동이 중단되니까 이젠 무시당하는 기분이야.,0
친구들하고 싸워서 못 풀까 봐 불안해.,0
동생이랑 싸웠는데 엄마는 나만 혼내서 슬퍼.,0
난 출산이 두려워.,0
나이 들수록 인지능력이 점점 떨어져서 일하기 버거워. 내가 이렇게 됐다니 믿기지 않아.,0
이제야 직장에서 자리를 잡은 것 같아.,1
친구와 함께 지원한 회사에서 동시에 합격통보를 받아서 너무 기뻐.,1
요즘 직장에서 스트레스가 너무 많이 쌓여. 왜 이 일을 시작했는지 후회되기도 한다니까?,0
병원에서 검사를 했는데 의사 표정이 안 좋아. 결과가 안 좋은 걸까 불안해.,0
내가 도와준 친구의 성적이 많이 올랐어.,1
앞으로 무슨 일을 하고 살지 혼란스러워.,0
남자친구와 내가 이제 말하지 않아도 뭘 원하는지 알 수 있는 사이가 되어서 기뻐.,1
저번 수업 시간에 졸다가 쪽지 시험이 있는 걸 몰랐어.,0
진수가 알려 준 문제가 시험에 나왔어. 모르고 지나갈뻔 했는데 그것을 알려준 진수가 진짜 고마워.,1
이번에 처음으로 손주가 태어났어. 지금 내가 몸은 불편해도 우리 손자 안아 볼 생각에 행복하다.,1
요새 걱정이 너무 많아.,0
얼마 전에 남편이 죽었는데 돈이 없어서 장례를 오래 치르지 못했어.,0
내가 장난으로 친구의 다리를 걸었는데 친구가 넘어져서 뼈가 부러져서 당황했어.,0
내 친구가 정말 힘들 때 나한테 가장 의지를 많이 한다고 말해줬어.,1
열심히 모아서 노후준비하면 걱정 없이 지낼 줄 알았더니 아니야.,0
믿기지 않아! 내가 평소에 정말 친해지고 싶었던 친구랑 친해졌어!,1
결혼하고 내 편이 생겼다는 생각이 들어서 그런 건지 삶이 아주 느긋해졌어.,1
시험을 못 봐서 망쳐버린 성적을 엄마에게 보여드려야 하는데 혼날까 봐 두려워.,0
내 아내는 정말 정직한 사람인 것 같아.,1
오늘 배운 영어 내용을 하나도 이해 못 해서 낙담이 돼.,0
일주일 전에 면접 본 회사로부터 최종 합격 통보를 받아서 좋아. 맛있는 거 먹어야지.,1
내가 나이가 들어 죽을 때가 되니까 자식들에게 이제야 연락이 와서 나를 챙기는 것 같아.,0
나이가 들어서 와이프가 더 이상 운동을 못하게 하더라고. 내가 다치는 일이 잦아서 그런 것 같아.,0
요즘 몇 개월째 취업이 되지 않아 너무 암울해. 스트레스를 받으면 두통도 심해져.,0
곧 있으면 정년퇴직인데 무엇을 하며 살지 고민이야.,0
요새 코로나 때문에 집에만 있어서 너무 우울해.,0
요즘 친구들이 만나자고 하는데 다 귀찮고 성가셔.,0
트로트 콘서트에 너무 가고 싶은데 같이 가준다는 사람이 아무도 없어. 진짜 상처야.,0
수능 성적이 안 좋게 나와서 심란했는데 아빠가 위로해주셔서 기뻤어.,1
요즘 내 주변 사람들이 날 부러워 해.,1
요즘 친구들에게 왕따를 당하고 있어. 그래서 공부에 집중하기가 어려워.,0
현장에서 내가 위험한 일을 배정받자 팀장님이 나와 바꿔주었어.,1
아내와 나는 어떤 일에도 거짓말하지 않고 서로에게 사실만을 말하는 관계라서 너무 기뻐.,1
은퇴 후 친구들과 같이 등산을 하고 있어.,1
나는 내가 원하는 대학에 꼭 갈 거야.,1
이번 성적도 하위권이야. 시험 전에 왜 열심히 하지 않고 매번 시험 끝나면 후회할까?,0
이번에 맡은 프로젝트는 내가 비슷한 유형을 맡아봐서 아주 잘 해결될 거야.,1
내가 구입한 주식이 요즘 오르고 있네.,1
친구가 내 카카오 톡 메시지를 두 달째 읽지 않아서 슬퍼.,0
오늘 퇴근을 일찍 했어.,1
지금 중요한 일로 연락하고 있는데 거래처에서 전화를 안 받으니까 답답하네.,0
직장 동료들한테 너무 실망이야.,0
부모님이 뒷받침해주신 덕분에 내가 가고 싶은 대학에 갈 수 있을 것 같아.,1
자식들이 하고 싶은 공부가 있다고 해서 내가 열심히 도와줄 거라고 말했어. 아주 뿌듯해.,1
요새 아주 아침이 거뜬한 게 아주 좋아.,1
오늘 학교폭력을 당한 학우가 있어서 경찰에 신고했어.,0
내가 그 간단한 업무를 모두 완료하지 못해서 매우 부끄럽구나.,0
할머니가 쓰러졌다는데 문제는 없대. 정말 다행이야.,1
만성질환으로 인하여 항상 몸이 불편하여 괴롭네.,0
남편이 아파서 돌보는 중인데 너무 힘이 들어. 자식들이 도와주지도 않네.,0
난 우리 직장에 같이 일하는 상사분이 너무 멋있다고 생각해.,1
내일 나와 남자친구가 좋아하는 감독의 영화가 개봉하는 날이어서 너무 설레고 기대가 돼.,1
평소에 괜찮다고 생각했던 팀장님이 술에 취하니까 아주 엉망이더라. 끔찍했어.,0
우리 애들은 참 효자들이야. 아주 좋아.,1
내가 과외 수업하는 학부모님이 내가 나온 대학을 잘못 알고 계셔서 불안했어.,0
매일 사이클에 등산까지 운동 매니아였는데 병에 걸리다니. 이젠 뭘 믿어야할까?,0
부하직원이 이번 승진에서 밀렸는데 받아들일 수 없다고 나에게 따졌어. 진정시키기 힘들어.,0
형이랑 놀다가 길에서 돈을 주웠어. 내가 운이 정말 좋은 가봐.,1
명성이 좋은 기업이라서 복지 시스템도 좋을 것 같아. 신뢰감이 들어.,1
오래 일한 회사에서 퇴직했어. 이제 경제적인 부분들을 어떻게 해야 할지 걱정돼.,0
내일이면 드디어 친구들과 여행을 떠나.,1
퇴사를 하고 싶지 않은데 팀장이 억지로 날 함정에 빠뜨렸어.,0
날 구박했던 시어머니가 편찮으시다는데 마음이 너무 아파.,0
나는 왜 이렇게 공부를 못할까? 공부해야 되는데 점점 나태해져 가.,0
난 요즘 너무 아픈데 병원에서는 정상이래.,0
이렇게 이력서를 뿌리는데도 취업은커녕 면접 연락도 안 와.,0
자녀들이 불편한 아내를 위해 가사 도우미를 지원해줘서 생활이 그나마 편해졌어.,1
지금 받은 대출도 다 못 갚았는데 치료비 때문에 대출을 또 받아야 하는지 고민이 되고 있어.,0
손목이 아파서 더 이상 일을 하기 힘들어.,0
몸이 아프니까 누가 날 좀 생각해줬으면 좋겠어.,0
내 친구들은 고민을 잘 들어줘.,1
유학을 갔다 온 친구들이 한 번씩 내 앞에서 영어로 대화를 하는데 그럴 때마다 기분이 별로야.,0
요즘 자녀들과 말이 안 통해서 스트레스야!,0
드디어 승진했어.,1
소심한 성격 때문에 왕따를 당한 적이 있어. 이 트라우마로 인해 정상적인 사회생활이 어려워.,0
요즘 적적해서 새로운 취미활동 여러 가지를 배우는 중이야.,0
입시가 코 앞인데 지금 내 성적으로는 좋은 결과를 내기 어려울 것 같아.,0
한동안 회사업무로 매우 힘들었는데 잘 해결돼서 너무 좋아. 마음이 편안해.,1
아직도 내가 뭘 좋아하는지 모르겠어.,0
공부 잘하는 언니는 내가 모르는 것들을 알려줘. 근데 속으론 나를 비웃는 것 같아 괴로워.,0
무릎이 많이 아팠는데 지금은 많이 좋아졌어.,1
친구가 칠 년 만에 임신이 됐대. 계속 병원 다니면서 준비했는데 드디어 됐다고 해서 너무 기뻐.,1
최근에 편두통이 심해져서 너무 힘들어. 약을 먹어도 효과가 있는 것 같지도 않아.,0
뇌수술 때문에 이십 년이나 같이 살아온 아내 얼굴이 기억이 안 나.,0
녹내장으로 실명할 수 있다는 의사 말을 듣고 하늘이 무너지는 것 같았어.,0
내 나이가 적지 않은 나이인데 좋은 제안이 들어와서 이직을 하게 된 것에 대해 감사해.,1
결혼을 왜 이제야 했을까? 하루하루가 정말 행복해.,1
내가 무슨 짓을 당하든 아무도 신경 쓰지 않는 학교에 신물이 나.,0
드디어 직장에서 적응해서 제대로 일을 하고 있어. 정말 기뻐.,1
퇴사에서 정시 퇴근도 못하고 나만 일하고있다.,0
정말 다행이야!,1
공부를 못한다는 이유로 선생님이 나를 무시해.,0
우리 가족은 식사 중에 텔레비전을 보기보다 대화하면서 천천히 음식을 먹는 편이야.,1
또 결과가 안 좋아.,0
지정받은 실습처 월급도 제대로 안 나오고 짜증 나.,0
우리 학교에서만큼은 학생들 사이에 폭력이 없을 것이라고 자신 있게 장담할 수 있어.,1
요즘 전세 구하기가 하늘의 별 따기라는데 나는 그래도 내 집이 있어서 요즘 정말 든든해.,1
모델이 되고 싶어서 죽어라 노력해서 꿈을 이뤘는데 요즘 너무 후회돼.,0
주말에 아들하고 자전거 타러 갈 생각을 하니 마음이 편안하네.,1
몇 년간의 노력 끝에 드디어 아내에게 아기가 생겨서 정말 기뻐!,1
